CAP,Comune,Regione,Latitudine,Longitudine
63066,Grottammare,Marche,42.9818,13.8676
63066,Ischia,Marche,43.0013,13.72
63067,Cossignano,Marche,42.9836,13.6903
63068,Patrignone,Marche,42.9803,13.6093
63068,Montalto Delle Marche,Marche,42.9896,13.6082
63068,Porchia,Marche,42.9967,13.631
63069,Montedinove,Marche,42.9726,13.5897
63071,Castel Di Croce,Marche,42.9315,13.523
63071,Rotella,Marche,42.9543,13.5585
63072,Ripaberarda,Marche,42.9204,13.6046
63072,Castignano,Marche,42.9393,13.6251
63073,Offida,Marche,42.935,13.6977
63074,Porto D'Ascoli,Marche,42.9118,13.8908
63074,San Benedetto Del Tronto,Marche,42.9568,13.8768
63075,Acquaviva Picena,Marche,42.9404,13.8223
63076,Centobuchi,Marche,42.8952,13.8481
63076,Monteprandone,Marche,42.9205,13.8391
63077,Monsampolo Del Tronto,Marche,42.8975,13.7935
63077,Stella Di Monsampolo,Marche,42.9138,13.7404
63078,Spinetoli,Marche,42.8898,13.765
63078,Pagliare,Marche,42.8691,13.7691
63079,Villa San Giuseppe,Marche,42.8686,13.7448
63079,Colli Del Tronto,Marche,42.8769,13.7474
63081,Castorano,Marche,42.8978,13.7297
63081,San Silvestro,Marche,42.8673,13.7289
63082,Villa Sant'Antonio,Marche,42.8717,13.639
63082,Castel Di Lama,Marche,42.8643,13.7193
63082,Castel Di Lama Piattoni,Marche,42.8663,13.7112
63082,Piattoni,Marche,42.8663,13.7112
63083,Appignano Del Tronto,Marche,42.8981,13.6622
63084,Piane Di Morro,Marche,42.8232,13.653
63084,Pigna Bassa,Marche,42.8332,13.6345
63084,Folignano,Marche,42.8207,13.6327
63084,Villa Pigna,Marche,42.8717,13.639
63085,Maltignano,Marche,42.8322,13.688
63085,Caselle,Marche,42.8417,13.6714
63086,Force,Marche,42.9609,13.4877
63087,Comunanza,Marche,42.8941,13.8015
63087,Croce Di Casale,Marche,42.9099,13.423
63088,Montemonaco,Marche,42.8987,13.3302
63091,Venarotta,Marche,42.8827,13.4916
63092,Palmiano,Marche,42.8995,13.4594
63093,Roccafluvione,Marche,42.7943,13.3799
63093,Marsia,Marche,42.8603,13.4762
63093,Agelli,Marche,42.8333,13.4167
63094,Montegallo,Marche,42.7943,13.3799
63094,Bisignano,Marche,42.8469,13.351
63095,San Martino Di Acquasanta,Marche,42.7354,13.4494
63095,Paggese,Marche,42.778,13.4183
63095,Quintodecimo,Marche,42.7628,13.3853
63095,Acquasanta Terme,Marche,42.7708,13.4142
63095,Ponte D'Arli,Marche,42.7984,13.4597
63095,Tallacano,Marche,42.7993,13.3886
63095,Pozza Di Acquasanta,Marche,42.7419,13.4153
63096,Spelonga,Marche,42.7567,13.2979
63096,Arquata Del Tronto,Marche,42.7717,13.2939
63096,Pretare,Marche,42.7979,13.3004
63096,Trisungo,Marche,42.7743,13.3123
63096,Pescara Del Tronto,Marche,42.7506,13.2701
63096,Capodacqua,Marche,42.7375,13.2382
63100,Venagrande,Marche,42.8908,13.5426
63100,Lisciano Di Colloto,Marche,42.8026,13.4937
63100,Ascoli Piceno,Marche,42.8535,13.5739
63100,Marino Del Tronto,Marche,42.8394,13.568
63100,Monticelli,Marche,42.888,13.5551
63100,Poggio Di Bretta,Marche,42.8394,13.568
63100,Mozzano,Marche,42.83,13.5121
63100,Piagge Di Ascoli Piceno,Marche,42.8376,13.5763
63100,Lisciano,Marche,42.83,13.6022
63100,Campolungo,Marche,42.85,13.6833
63100,Castel Trosino,Marche,42.8224,13.5515
63100,Piagge,Marche,42.8376,13.5763
63811,Bivio Cascinare,Marche,43.278,13.7235
63811,Sant'Elpidio A Mare,Marche,43.2302,13.6882
63811,La Luce,Marche,43.2099,13.7188
63811,Cascinare,Marche,43.2643,13.7118
63811,Castellano,Marche,43.2627,13.7203
63811,Casette D'Ete,Marche,43.2538,13.6832
63811,Cretarola,Marche,43.2321,13.737
63812,Montegranaro,Marche,43.231,13.6305
63813,Monte Urano,Marche,43.1904,13.6618
63814,Torre San Patrizio,Marche,43.1831,13.6111
63815,Monte San Pietrangeli,Marche,43.1896,13.5772
63816,Francavilla D'Ete,Marche,43.1884,13.5403
63821,Porto Sant'Elpidio,Marche,43.253,13.7597
63822,Porto San Giorgio,Marche,43.1778,13.7941
63823,Lapedona,Marche,43.1092,13.7706
63824,Altidona,Marche,43.1079,13.7962
63824,Marina Di Altidona,Marche,43.106,13.8345
63825,Rubbianello,Marche,43.0602,13.714
63825,Monterubbiano,Marche,43.0856,13.7191
63826,Moresco,Marche,43.0867,13.7304
63827,Pedaso,Marche,43.0984,13.8408
63828,Campofilone,Marche,43.081,13.8215
63831,Contrada Tenna,Marche,43.1524,13.6266
63831,Rapagnano,Marche,43.1598,13.5887
63832,Magliano Di Tenna,Marche,43.138,13.5872
63833,Piane Di Montegiorgio,Marche,43.1159,13.5667
63833,Montegiorgio,Marche,43.1299,13.5393
63833,Alteta,Marche,43.1227,13.5285
63834,Massa Fermana,Marche,43.1469,13.476
63835,Montappone,Marche,43.1362,13.4693
63836,Monte Vidon Corrado,Marche,43.1209,13.4893
63837,Piane,Marche,43.097,13.495
63837,Falerone,Marche,43.1043,13.4719
63838,Belmonte Piceno,Marche,43.0918,13.5394
63839,Curetta,Marche,43.1227,13.5285
63839,Servigliano,Marche,43.0799,13.4927
63841,Monteleone Di Fermo,Marche,43.0479,13.5295
63842,Sant'Elpidio Morico,Marche,43.0333,13.55
63842,Monsampietro Morico,Marche,43.0678,13.5557
63843,Montottone,Marche,43.0621,13.5901
63844,Grottazzolina,Marche,43.1188,13.6069
63845,Ponzano Di Fermo,Marche,43.1039,13.6598
63845,Capparuccia,Marche,43.1303,13.6257
63845,Torchiaro,Marche,43.0772,13.6044
63846,Monte Giberto,Marche,43.0909,13.6313
63847,Monte Vidon Combatte,Marche,43.049,13.6312
63848,Petritoli,Marche,43.0681,13.6639
63848,Moregnano,Marche,43.0772,13.6044
63851,Ortezzano,Marche,43.0304,13.6053
63852,Monte Rinaldo,Marche,43.0283,13.582
63853,Montelparo,Marche,43.0176,13.537
63854,Santa Vittoria In Matenano,Marche,43.0198,13.4962
63855,Montefalcone Appennino,Marche,42.99,13.4569
63856,Smerillo,Marche,43.0052,13.445
63856,San Martino Al Faggio,Marche,42.9922,13.4667
63857,Amandola,Marche,42.9783,13.3545
63858,Montefortino,Marche,42.9435,13.3442
63858,Santa Lucia In Consilvano,Marche,42.9171,13.3791
63900,Molini Di Tenna,Marche,42.829,13.58
63900,Salvano,Marche,42.829,13.58
63900,Ponte Ete,Marche,42.829,13.58
63900,Lido Di Fermo,Marche,42.829,13.58
63900,Marina Palmense,Marche,42.829,13.58
63900,Capodarco,Marche,42.829,13.58
63900,Caldarette,Marche,42.829,13.58
63900,Campiglione,Marche,42.829,13.58
63900,San Tommaso Tre Archi,Marche,42.829,13.58
63900,Torre Di Palme,Marche,42.829,13.58
63900,San Marco,Marche,42.829,13.58
63900,Fermo,Marche,42.829,13.58
62010,Chiesanuova,Marche,43.3383,13.3266
62010,Morrovalle,Marche,43.3183,13.5954
62010,Trodica,Marche,43.2746,13.5937
62010,Montecosaro,Marche,43.3162,13.6376
62010,Urbisaglia,Marche,43.193,13.3747
62010,Montefano,Marche,43.4098,13.4369
62010,Montecassiano,Marche,43.3652,13.4395
62010,Pollenza,Marche,43.266,13.3479
62010,Borgo Stazione,Marche,43.2846,13.6442
62010,Passo Di Treia,Marche,43.2865,13.3325
62010,Montecosaro Stazione,Marche,43.2846,13.6442
62010,Sambucheto,Marche,43.3578,13.4984
62010,Appignano,Marche,43.3628,13.3477
62010,Treia,Marche,43.3085,13.3104
62010,Sant'Egidio,Marche,43.3466,13.4566
62010,Montelupone,Marche,43.3427,13.5707
62010,Pintura,Marche,43.3054,13.5808
62010,Santa Maria In Selva,Marche,43.3196,13.3967
62010,Morrovalle Stazione,Marche,43.2812,13.5871
62010,Casette Verdini,Marche,43.251,13.4016
62010,Mogliano,Marche,43.1875,13.4912
62010,Stazione Morrovalle,Marche,43.2812,13.5871
62011,Grottaccia,Marche,43.3459,13.2727
62011,Troviggiano,Marche,43.3787,13.2502
62011,Villa Torre,Marche,43.3798,13.2264
62011,Cingoli,Marche,43.3757,13.2079
62011,Villa Moscosi,Marche,43.3798,13.2264
62011,Torre,Marche,43.388,13.2335
62011,Moscosi,Marche,43.3524,13.1426
62011,Avenale,Marche,43.3564,13.2402
62011,Strada,Marche,43.4034,13.2208
62011,San Vittore,Marche,43.4382,13.2435
62012,Civitanova Marche,Marche,43.3162,13.6798
62012,Civitanova Marche Alta,Marche,43.3162,13.6798
62012,Civitanova Alta,Marche,43.3162,13.6798
62012,Fontespina,Marche,43.3113,13.6829
62012,Santa Maria Apparente,Marche,43.2966,13.6922
62014,Passo Del Bidollo,Marche,43.2486,13.4235
62014,Corridonia,Marche,43.2468,13.5069
62014,Petriolo,Marche,43.2214,13.4617
62014,Colbuccaro,Marche,43.2446,13.4436
62014,San Claudio,Marche,43.2751,13.5024
62015,Villa San Filippo,Marche,43.2598,13.5934
62015,Monte San Giusto,Marche,43.2357,13.5932
62017,Porto Recanati,Marche,43.433,13.6616
62018,Potenza Picena,Marche,43.3664,13.6225
62018,Porto Potenza Picena,Marche,43.3575,13.6975
62019,Musone,Marche,43.4441,13.5918
62019,Recanati,Marche,43.4038,13.5538
62020,Penna San Giovanni,Marche,43.0561,13.4254
62020,Colmurano,Marche,43.1649,13.3591
62020,Camporotondo Di Fiastrone,Marche,43.132,13.2663
62020,Caldarola,Marche,43.1428,13.2237
62020,Monte San Martino,Marche,43.0322,13.4403
62020,Cessapalombo,Marche,43.1082,13.2576
62020,Serrapetrona,Marche,43.1767,13.1898
62020,Sant'Angelo In Pontano,Marche,43.0978,13.3969
62020,Ripe San Ginesio,Marche,43.142,13.3672
62020,Gualdo,Marche,43.0667,13.3333
62020,Loro Piceno,Marche,43.1644,13.4116
62020,Belforte Del Chienti,Marche,43.1643,13.2432
62020,Valcimarra,Marche,43.1385,13.1716
62021,Apiro,Marche,43.3929,13.1305
62021,Poggio San Vicino,Marche,43.3747,13.0796
62021,Frontale,Marche,43.3508,13.1044
62022,Crispiero,Marche,43.1961,13.0958
62022,Castelraimondo,Marche,43.2085,13.0549
62022,Gagliole,Marche,43.2381,13.0678
62024,Esanatoglia,Marche,43.2525,12.9493
62024,Colferraio,Marche,43.3012,13.0215
62024,Matelica,Marche,43.2579,13.0075
62025,Fonte Di Brescia,Marche,43.152,12.8847
62025,Pioraco,Marche,43.1807,12.9768
62025,Massa,Marche,43.188,12.9314
62025,Fiuminata,Marche,43.1677,12.9528
62025,Sefro,Marche,43.1474,12.9486
62025,Seppio,Marche,43.1701,13.0226
62026,Pian Di Pieca,Marche,43.1121,13.3467
62026,San Ginesio,Marche,43.1075,13.3212
62026,Passo San Ginesio,Marche,43.1166,13.3722
62027,Castel San Pietro,Marche,43.3199,13.1309
62027,Cesolo,Marche,43.2609,13.1933
62027,San Severino Marche,Marche,43.2303,13.1799
62028,Sarnano,Marche,43.0347,13.2982
62029,Tolentino,Marche,43.2092,13.2852
62032,Morro,Marche,43.1146,13.029
62032,Mergnano,Marche,43.1271,13.0666
62032,San Luca,Marche,43.1271,13.0666
62032,Mergnano San Savino,Marche,43.1639,13.0522
62032,Camerino,Marche,43.1387,13.0678
62032,Polverina,Marche,43.0912,13.1173
62034,Muccia,Marche,43.0823,13.0432
62035,Fiastra,Marche,43.0368,13.1539
62035,Pievebovigliana,Marche,43.0629,13.0838
62035,Fiordimonte,Marche,43.031,13.1548
62035,Acquacanina,Marche,43.031,13.1548
62035,Bolognola,Marche,42.9932,13.2268
62035,Fiegni,Marche,43.031,13.1548
62036,Pie' Casavecchia,Marche,42.9985,13.0566
62036,Monte Cavallo,Marche,43.0045,13.0605
62036,Casavecchia,Marche,42.9985,13.0566
62036,Pieve Torina,Marche,43.043,13.0477
62036,Appennino,Marche,42.978,13.0811
62038,Serravalle Di Chienti,Marche,43.0718,12.9522
62038,Cesi Di Macerata,Marche,43,12.9
62038,Cesi,Marche,43,12.9
62039,Ussita,Marche,42.9195,13.0829
62039,Visso,Marche,42.9335,13.0805
62039,Fematre,Marche,42.9313,13.0136
62039,Castelsantangelo Sul Nera,Marche,42.8938,13.1546
62100,Villa Potenza,Marche,43.3215,13.4265
62100,Sforzacosta,Marche,43.2568,13.4228
62100,Madonna Del Monte,Marche,43.3372,13.4843
62100,Piediripa,Marche,43.2775,13.4871
62100,Corridonia Stazione,Marche,43.2856,13.5306
62100,Macerata,Marche,43.2979,13.4529
61010,Montegrimano,Marche,43.8537,12.6165
61010,Case Bernardi,Marche,43.8344,12.6903
61010,Rio Salso,Marche,43.8344,12.6903
61010,Montelicciano,Marche,43.8878,12.4778
61010,Monte Cerignone,Marche,43.8398,12.4143
61010,Savignano Montetassi,Marche,43.8537,12.6165
61010,Padiglione,Marche,43.8518,12.7213
61010,Tavullia,Marche,43.8979,12.7511
61010,Belvedere Fogliense,Marche,43.8457,12.6901
61010,Valle Di Teva,Marche,43.8379,12.4971
61011,Case Badioli,Marche,43.9542,12.7721
61011,Gabicce Mare,Marche,43.9647,12.7564
61012,Gradara,Marche,43.9386,12.7697
61012,Fanano,Marche,43.943,12.7483
61013,Fratte Di Sassofeltrio,Marche,43.8925,12.5302
61013,Valle Sant'Anastasio,Marche,43.8783,12.5208
61013,Piandicastello,Marche,43.8583,12.5521
61013,Sassofeltrio,Marche,43.8921,12.5097
61013,Mercatino Conca,Marche,43.8702,12.4911
61014,Montecopiolo,Marche,43.806,12.8612
61014,Villagrande,Marche,43.806,12.8612
61014,Madonna Di Pugliano,Marche,43.806,12.8612
61020,Casinina,Marche,43.8167,12.5833
61020,Petriano,Marche,43.7793,12.7321
61020,Ca' Gallo,Marche,43.8,12.6207
61020,Borgo Massano,Marche,43.825,12.6796
61020,Gallo,Marche,43.7864,12.7133
61020,Montecalvo In Foglia,Marche,43.811,12.6316
61020,Gallo Di Petriano,Marche,43.7864,12.7133
61020,Tavoleto,Marche,43.844,12.5942
61021,Carpegna,Marche,43.7811,12.3354
61021,Frontino,Marche,43.7646,12.3767
61022,Sant'Angelo In Lizzola,Marche,43.827,12.8008
61022,Vallefoglia,Marche,43.8356,12.7572
61022,Morciola,Marche,43.8358,12.7474
61022,Montecchio,Marche,43.85,12.7667
61022,Bottega,Marche,43.8452,12.75
61022,Colbordolo,Marche,43.8201,12.7211
61023,Macerata Feltria,Marche,43.8029,12.442
61023,Pietrarubbia,Marche,43.8029,12.442
61024,Mombaroccio,Marche,43.7951,12.8548
61024,Monteciccardo,Marche,43.8241,12.8034
61025,Montelabbate,Marche,43.8473,12.7876
61025,Osteria Nuova,Marche,43.8473,12.7876
61026,Belforte All'Isauro,Marche,43.7168,12.3757
61026,Lunano,Marche,43.7321,12.4433
61026,San Sisto,Marche,43.747,12.3522
61026,Piandimeleto,Marche,43.7232,12.4085
61026,Monastero,Marche,43.7617,12.3919
61028,Sassocorvaro,Marche,43.7827,12.4991
61028,Auditore,Marche,43.8212,12.5717
61028,Mercatale,Marche,43.7828,12.4848
61028,Caprazzino,Marche,43.7662,12.4586
61029,Pieve Di Cagna,Marche,43.7632,12.5625
61029,Trasanni,Marche,43.7541,12.6634
61029,Urbino,Marche,43.7262,12.6363
61029,Schieti,Marche,43.7838,12.6316
61029,Ponte In Foglia,Marche,43.7937,12.6193
61029,Castello Di Cavallino,Marche,43.7667,12.6
61029,Via Piana,Marche,43.7538,12.6292
61029,Gadana,Marche,43.7487,12.6219
61029,Castelcavallino,Marche,43.7538,12.6292
61029,Canavaccio,Marche,43.6938,12.6986
61030,Calcinelli,Marche,43.754,12.9196
61030,Cartoceto,Marche,43.7657,12.8835
61030,Serrungarina,Marche,43.7467,12.8749
61030,Montemaggiore Al Metauro,Marche,43.7367,12.9454
61030,Lucrezia,Marche,43.7731,12.94
61030,San Giorgio Di Pesaro,Marche,43.7225,12.9797
61030,Tavernelle,Marche,43.732,12.8835
61030,Monteguiduccio,Marche,43.7667,12.7667
61030,Montefelcino,Marche,43.7348,12.834
61030,Isola Del Piano,Marche,43.7378,12.7841
61030,Piagge,Marche,43.7338,12.9685
61030,Saltara,Marche,43.7525,12.8985
61030,Villanova,Marche,43.7393,12.9353
61032,Fano,Marche,43.8405,13.0167
61032,Fenile,Marche,43.8413,12.9675
61032,Bellocchi,Marche,43.7956,13.0056
61032,Cuccurano,Marche,43.7931,12.9593
61033,Fermignano,Marche,43.6931,12.6544
61034,Calmazzo,Marche,43.677,12.7503
61034,Isola Di Fano,Marche,43.6565,12.8477
61034,Fossombrone,Marche,43.6902,12.8117
61037,Marotta,Marche,43.7989,13.0945
61037,Centocroci,Marche,43.7444,13.1183
61037,Mondolfo,Marche,43.7453,13.1023
61038,Orciano Di Pesaro,Marche,43.6894,12.9721
61039,Cerasa,Marche,43.7535,13.0146
61039,San Costanzo,Marche,43.7672,13.0731
61040,Frontone,Marche,43.5148,12.7379
61040,Castelvecchio,Marche,43.699,13.0591
61040,Borgo Pace,Marche,43.6581,12.2932
61040,Lamoli,Marche,43.6232,12.2545
61040,Sorbolongo,Marche,43.6719,12.8946
61040,Serra Sant'Abbondio,Marche,43.4915,12.7741
61040,Barchi,Marche,43.6728,12.9282
61040,Fratte Rosa,Marche,43.6335,12.9024
61040,Sant'Andrea Di Suasa,Marche,43.6408,12.7759
61040,Mercatello Sul Metauro,Marche,43.6468,12.3362
61040,San Michele Al Fiume,Marche,43.6408,12.7759
61040,San Filippo Sul Cesano,Marche,43.6737,13.0173
61040,Mondavio,Marche,43.6747,12.966
61040,Sant'Ippolito,Marche,43.6797,12.8758
61040,Monte Porzio,Marche,43.6912,13.0469
61041,Abbadia Di Naro,Marche,43.6209,12.6564
61041,Petriccio,Marche,43.6137,12.6312
61041,Bellaria,Marche,43.6137,12.6312
61041,Pole,Marche,43.6137,12.6312
61041,Furlo,Marche,43.6373,12.7122
61041,Acqualagna,Marche,43.6261,12.676
61042,Serravalle Di Carda,Marche,43.543,12.495
61042,Apecchio,Marche,43.5591,12.4216
61043,Secchiano,Marche,43.5468,12.6051
61043,Acquaviva Marche,Marche,43.5452,12.6705
61043,Smirra,Marche,43.5825,12.6719
61043,Pianello,Marche,43.5039,12.7528
61043,Cagli,Marche,43.5477,12.6523
61044,Pontericcioli,Marche,43.4404,12.632
61044,Cantiano,Marche,43.4708,12.6287
61044,Chiaserna,Marche,43.4527,12.6653
61045,Bellisio Solfare,Marche,43.5226,12.8262
61045,Pergola,Marche,43.5549,12.8363
61045,Monterolo,Marche,43.5984,12.855
61046,Piobbico,Marche,43.5882,12.5096
61047,San Lorenzo In Campo,Marche,43.6015,12.944
61047,San Vito Sul Cesano,Marche,43.5952,12.8898
61048,Sant'Angelo In Vado,Marche,43.6653,12.4176
61049,Urbania,Marche,43.6683,12.5209
61049,Muraglione,Marche,43.6492,12.587
61100,Borgo Santa Maria,Marche,43.8758,12.8024
61100,Santa Maria Delle Fabrecce,Marche,43.8569,12.8916
61100,Villa Fastiggi,Marche,43.8807,12.8477
61100,Pesaro,Marche,43.9092,12.9164
61100,Pozzo Alto,Marche,43.8839,12.7857
61100,Ponte Del Colombarone,Marche,43.8569,12.8916
61100,Santa Veneranda,Marche,43.8807,12.8477
61100,Fiorenzuola Di Focara,Marche,43.9499,12.8224
61100,Cattabrighe,Marche,43.8807,12.8477
61100,Montegranaro,Marche,43.7,12.6726
61100,Case Bruciate,Marche,43.8959,12.83
61100,Muraglia,Marche,43.8569,12.8916
61100,Soria,Marche,43.8569,12.8916
61100,Villa San Martino,Marche,43.8569,12.8916
61100,San Pietro In Calibano,Marche,43.8569,12.8916
61100,Pantano,Marche,43.8569,12.8916
61100,Candelara,Marche,43.8574,12.8879
61100,Ginestreto,Marche,43.8309,12.8177
61100,Novilara,Marche,43.8584,12.9313
61100,Villa Ceccolini,Marche,43.8648,12.8361
61121,Pesaro,Marche,43.9092,12.9164
61122,Pesaro,Marche,43.9092,12.9164
86010,San Giovanni In Galdo,Molise,41.5911,14.752
86010,Busso,Molise,41.5541,14.561
86010,San Giuliano Del Sannio,Molise,41.4575,14.6417
86010,Campodipietra,Molise,41.5574,14.7444
86010,Gildone,Molise,41.509,14.7402
86010,Roccaspromonte,Molise,41.6012,14.5587
86010,Ferrazzano,Molise,41.5303,14.6722
86010,Mirabello Sannitico,Molise,41.5163,14.6732
86010,Casalciprano,Molise,41.5804,14.5283
86010,Oratino,Molise,41.586,14.5946
86010,Cercepiccola,Molise,41.4598,14.6649
86010,Tufara,Molise,41.482,14.9465
86010,Castropignano,Molise,41.6179,14.5586
86011,Baranello,Molise,41.5272,14.558
86012,Cercemaggiore,Molise,41.4613,14.724
86013,Gambatesa,Molise,41.5086,14.9124
86014,Guardiaregia,Molise,41.4344,14.5434
86015,Jelsi,Molise,41.517,14.7979
86016,Riccia,Molise,41.4831,14.8318
86017,Sepino,Molise,41.4078,14.6194
86018,Toro,Molise,41.5731,14.7618
86019,Vinchiaturo,Molise,41.4928,14.592
86020,Campochiaro,Molise,41.4483,14.5083
86020,San Polo Matese,Molise,41.4593,14.4934
86020,Castellino Del Biferno,Molise,41.7016,14.7318
86020,San Biase,Molise,41.7153,14.5905
86020,Sant'Angelo Limosano,Molise,41.6927,14.6035
86020,Molise,Molise,41.6315,14.4925
86020,Colle D'Anchise,Molise,41.5099,14.5187
86020,Roccavivara,Molise,41.8334,14.6001
86020,Fossalto,Molise,41.6729,14.5457
86020,Spinete,Molise,41.5443,14.4874
86020,Duronia,Molise,41.6579,14.4602
86020,Pietracupa,Molise,41.6825,14.5193
86021,Bojano,Molise,41.4853,14.4707
86021,Monteverde,Molise,41.4989,14.4857
86021,Castellone,Molise,41.4952,14.4466
86021,Monteverde Di Boiano,Molise,41.4931,14.4677
86021,Castellone Di Boiano,Molise,41.4931,14.4677
86022,Limosano,Molise,41.6755,14.6223
86023,Montagano,Molise,41.6454,14.6741
86024,Petrella Tifernina,Molise,41.6913,14.6975
86025,Ripalimosani,Molise,41.6106,14.6631
86026,Salcito,Molise,41.7464,14.5109
86027,San Massimo,Molise,41.4929,14.4102
86028,Torella Del Sannio,Molise,41.6388,14.5203
86029,Trivento,Molise,41.77,14.5461
86030,Lupara,Molise,41.7614,14.7339
86030,Mafalda,Molise,41.9431,14.7161
86030,Acquaviva Collecroce,Molise,41.8662,14.7473
86030,Montemitro,Molise,41.8881,14.6467
86030,Matrice,Molise,41.6188,14.7098
86030,San Giacomo Degli Schiavoni,Molise,41.9623,14.9448
86030,Guardialfiera,Molise,41.8042,14.7929
86030,Lucito,Molise,41.7319,14.6872
86030,Civitacampomarano,Molise,41.7803,14.6892
86030,San Felice Del Molise,Molise,41.89,14.7009
86030,Castelbottaccio,Molise,41.7533,14.7062
86030,Tavenna,Molise,41.909,14.7618
86031,Castelmauro,Molise,41.8285,14.7107
86032,Montecilfone,Molise,41.9016,14.8368
86033,Montefalcone Nel Sannio,Molise,41.8666,14.6382
86034,Guglionesi,Molise,41.9209,14.916
86035,Larino,Molise,41.8045,14.9184
86036,Montenero Di Bisaccia,Molise,41.9644,14.781
86037,Palata,Molise,41.8879,14.7878
86038,Petacciato,Molise,42.0083,14.8603
86038,Collecalcioni,Molise,42.0083,14.8603
86039,Termoli,Molise,41.9999,14.9939
86040,San Giuliano Di Puglia,Molise,41.688,14.9623
86040,Montorio Nei Frentani,Molise,41.7588,14.9331
86040,Macchia Valfortore,Molise,41.595,14.9117
86040,Ripabottoni Stazione,Molise,41.6791,14.8751
86040,Morrone Del Sannio,Molise,41.7111,14.7809
86040,Montelongo,Molise,41.7371,14.9503
86040,Campolieto,Molise,41.6334,14.7669
86040,Rotello,Molise,41.7478,15.0061
86040,Provvidenti,Molise,41.718,14.8235
86040,Monacilioni,Molise,41.6108,14.81
86040,Ripabottoni,Molise,41.69,14.8087
86040,Pietracatella,Molise,41.5806,14.873
86041,Bonefro,Molise,41.7051,14.9344
86042,Nuova Cliternia,Molise,41.8983,15.0757
86042,Lido Di Campomarino,Molise,41.9575,15.0526
86042,Campomarino,Molise,41.9569,15.0355
86043,Casacalenda,Molise,41.7382,14.8473
86044,Colletorto,Molise,41.6617,14.9677
86045,Portocannone,Molise,41.9144,15.0085
86046,San Martino In Pensilis,Molise,41.8781,15.0182
86047,Santa Croce Di Magliano,Molise,41.7122,14.9873
86048,Sant'Elia A Pianisi,Molise,41.6204,14.8752
86049,Ururi,Molise,41.8152,15.0161
86100,Santo Stefano,Molise,41.6127,14.6105
86100,Santo Stefano Di Campobasso,Molise,41.5861,14.6389
86100,Campobasso,Molise,41.5595,14.6674
86070,Conca Casale,Molise,41.4951,14.0068
86070,Roccaravindola Stazione,Molise,41.5725,14.1162
86070,Rocchetta A Volturno,Molise,41.6258,14.089
86070,Scapoli,Molise,41.6145,14.0593
86070,Rocchetta Nuova,Molise,41.6238,14.0857
86070,Macchia D'Isernia,Molise,41.5606,14.1702
86070,Taverna Ravindola,Molise,41.5228,14.1259
86070,Sant'Agapito Scalo,Molise,41.5611,14.2176
86070,Montaquila,Molise,41.565,14.1133
86070,Castelnuovo Al Volturno,Molise,41.6222,14.044
86070,Sant'Agapito,Molise,41.5437,14.222
86070,Fornelli,Molise,41.6068,14.1404
86070,Roccaravindola,Molise,41.5286,14.1201
86071,Pizzone,Molise,41.6733,14.0367
86071,Castel San Vincenzo,Molise,41.6554,14.0618
86072,Cupone,Molise,41.668,14.1108
86072,Cerro Al Volturno,Molise,41.6542,14.1032
86073,Colli A Volturno,Molise,41.6004,14.103
86074,Cerasuolo,Molise,41.5845,14.021
86074,Filignano,Molise,41.5458,14.0576
86075,Sant'Eusanio,Molise,41.5295,14.1506
86075,Monteroduni,Molise,41.5224,14.1764
86077,Pozzilli,Molise,41.5114,14.0625
86077,Santa Maria Oliveto,Molise,41.5228,14.1015
86078,Sesto Campano,Molise,41.4204,14.0778
86078,Selvotta,Molise,41.4195,14.0875
86078,Roccapipirozzi,Molise,41.4333,14.0333
86078,Campopino,Molise,41.432,14.0633
86078,Pianura,Molise,41.4263,14.0655
86079,Ceppagna,Molise,41.4629,14.0154
86079,Venafro,Molise,41.4827,14.0477
86080,Acquaviva D'Isernia,Molise,41.6713,14.1477
86080,Belmonte Del Sannio,Molise,41.8235,14.4233
86080,Castel Del Giudice,Molise,41.8549,14.2316
86080,Sant'Angelo Del Pesco,Molise,41.8819,14.2535
86080,Roccasicura,Molise,41.6968,14.2307
86080,Montenero Val Cocchiara,Molise,41.7168,14.0694
86080,Pescopennataro,Molise,41.8778,14.294
86080,Miranda,Molise,41.6443,14.2464
86080,Castelverrino,Molise,41.7671,14.3976
86081,Villa Canale,Molise,41.8002,14.4091
86081,Agnone,Molise,41.8104,14.3752
86082,Capracotta,Molise,41.8333,14.2658
86083,Castiglione,Molise,41.7258,14.3056
86083,Carovilli,Molise,41.7135,14.294
86084,Vandra,Molise,41.6667,14.2
86084,Forli' Del Sannio,Molise,41.6959,14.1795
86085,Pietrabbondante,Molise,41.7453,14.3848
86086,Poggio Sannita,Molise,41.7794,14.4149
86087,Rionero Sannitico,Molise,41.7122,14.1392
86088,San Pietro Avellana,Molise,41.7889,14.1832
86089,Villa San Michele,Molise,41.741,14.2359
86089,Vastogirardi,Molise,41.7746,14.2584
86089,Cerreto,Molise,41.7402,14.251
86090,Pastena,Molise,41.553,14.3239
86090,Pettoranello Del Molise,Molise,41.5733,14.2784
86090,Pesche,Molise,41.6055,14.2762
86090,Indiprete,Molise,41.546,14.3396
86090,Guasto,Molise,41.5577,14.3225
86090,Longano,Molise,41.522,14.2466
86090,Castelpizzuto,Molise,41.5213,14.292
86090,Castelpetroso,Molise,41.5603,14.3464
86091,Bagnoli Del Trigno,Molise,41.7022,14.4586
